SITEID,COUNTYID,DATACREATIONDATE,PSI
246,66000,14-7 -16,28.0
247,66000,14-7 -16,36.0
251,10009,14-7 -16,36.0
252,10009,14-7 -16,37.0
253,10010,14-7 -16,33.0
254,10010,14-7 -16,45.0
205,10009,14-7 -16,30.0
255,10020,14-7 -16,33.0
256,67000,14-7 -16,34.0
257,67000,14-7 -16,33.0
258,67000,14-7 -16,36.0
259,67000,14-7 -16,30.0
260,64000,14-7 -16,22.0
292,68000,14-7 -16,38.0
202,68000,14-7 -16,37.0
293,68000,14-7 -16,42.0
244,66000,18-7 -16,27.0
252,10009,18-7 -16,22.0
253,10010,18-7 -16,20.0
254,10010,18-7 -16,27.0
205,10009,18-7 -16,21.0
255,10020,18-7 -16,30.0
256,67000,18-7 -16,24.0
257,67000,18-7 -16,19.0
258,67000,18-7 -16,26.0
259,67000,18-7 -16,20.0
294,68000,14-7 -16,55.0
295,10004,14-7 -16,31.0
296,10004,14-7 -16,50.0
295,10004,21-7 -16,31.0
221,10016,15-7 -16,25.0
223,10014,15-7 -16,34.0
367625,10009,15-7 -16,45.0
276,10017,15-7 -16,31.0
277,65000,15-7 -16,39.0
284,65000,16-7 -16,38.0
285,65000,16-7 -16,34.0
286,63000,16-7 -16,41.0
287,63000,16-7 -16,42.0
288,63000,16-7 -16,43.0
289,63000,16-7 -16,38.0
290,63000,16-7 -16,36.0
201,63000,16-7 -16,54.0
291,68000,16-7 -16,35.0
292,68000,16-7 -16,35.0
202,68000,16-7 -16,39.0
293,68000,16-7 -16,36.0
294,68000,16-7 -16,43.0
295,10004,16-7 -16,30.0
296,10004,16-7 -16,37.0
297,10018,16-7 -16,30.0
203,10005,16-7 -16,29.0
241,10005,16-7 -16,35.0
242,10005,16-7 -16,
243,66000,16-7 -16,24.0
244,66000,16-7 -16,32.0
245,66000,16-7 -16,30.0
246,66000,16-7 -16,24.0
247,66000,16-7 -16,33.0
248,10007,16-7 -16,35.0
204,10007,16-7 -16,35.0
249,10007,16-7 -16,21.0
250,10008,16-7 -16,28.0
251,10009,16-7 -16,31.0
252,10009,16-7 -16,33.0
253,10010,16-7 -16,29.0
254,10010,16-7 -16,41.0
205,10009,16-7 -16,28.0
255,10020,16-7 -16,30.0
256,67000,16-7 -16,34.0
257,67000,16-7 -16,27.0
258,67000,16-7 -16,35.0
259,67000,16-7 -16,26.0
260,64000,16-7 -16,20.0
206,64000,16-7 -16,23.0
261,64000,16-7 -16,46.0
207,64000,16-7 -16,49.0
262,64000,16-7 -16,30.0
263,64000,16-7 -16,22.0
264,64000,16-7 -16,50.0
265,64000,16-7 -16,31.0
272,10015,16-7 -16,29.0
210,63000,16-7 -16,19.0
273,10002,16-7 -16,39.0
274,10002,16-7 -16,43.0
211,65000,16-7 -16,50.0
212,68000,16-7 -16,43.0
275,10008,16-7 -16,27.0
213,65000,16-7 -16,28.0
214,64000,16-7 -16,25.0
215,10008,16-7 -16,28.0
218,9007,16-7 -16,41.0
220,9020,16-7 -16,41.0
221,10016,16-7 -16,22.0
223,10014,16-7 -16,28.0
367625,10009,16-7 -16,48.0
276,10017,16-7 -16,25.0
277,65000,16-7 -16,30.0
278,65000,16-7 -16,31.0
279,65000,16-7 -16,34.0
280,65000,16-7 -16,36.0
281,65000,16-7 -16,40.0
282,65000,16-7 -16,33.0
283,65000,16-7 -16,34.0
257,67000,23-7 -16,20.0
258,67000,23-7 -16,22.0
259,67000,23-7 -16,19.0
260,64000,23-7 -16,22.0
206,64000,23-7 -16,20.0
261,64000,23-7 -16,35.0
207,64000,23-7 -16,35.0
262,64000,23-7 -16,17.0
263,64000,23-7 -16,21.0
264,64000,23-7 -16,37.0
265,64000,23-7 -16,24.0
266,64000,23-7 -16,27.0
209,64000,23-7 -16,20.0
267,64000,23-7 -16,21.0
268,10013,23-7 -16,27.0
269,10013,23-7 -16,39.0
270,10013,23-7 -16,22.0
271,10014,23-7 -16,
272,10015,23-7 -16,20.0
210,63000,23-7 -16,49.0
273,10002,23-7 -16,29.0
274,10002,23-7 -16,33.0
211,65000,23-7 -16,54.0
212,68000,23-7 -16,52.0
275,10008,23-7 -16,34.0
213,65000,23-7 -16,64.0
214,64000,23-7 -16,17.0
215,10008,23-7 -16,55.0
218,9007,23-7 -16,39.0
220,9020,23-7 -16,58.0
221,10016,23-7 -16,22.0
223,10014,23-7 -16,27.0
367625,10009,23-7 -16,29.0
276,10017,23-7 -16,50.0
277,65000,23-7 -16,50.0
278,65000,23-7 -16,75.0
279,65000,23-7 -16,76.0
280,65000,23-7 -16,53.0
281,65000,23-7 -16,39.0
282,65000,23-7 -16,33.0
283,65000,23-7 -16,43.0
284,65000,23-7 -16,38.0
285,65000,23-7 -16,29.0
286,63000,23-7 -16,37.0
287,63000,23-7 -16,49.0
288,63000,23-7 -16,44.0
293,68000,23-7 -16,50.0
294,68000,23-7 -16,53.0
295,10004,23-7 -16,30.0
296,10004,23-7 -16,36.0
297,10018,23-7 -16,23.0
203,10005,23-7 -16,31.0
241,10005,23-7 -16,35.0
242,10005,23-7 -16,32.0
243,66000,23-7 -16,29.0
244,66000,23-7 -16,27.0
245,66000,23-7 -16,39.0
246,66000,23-7 -16,22.0
247,66000,23-7 -16,31.0
248,10007,23-7 -16,36.0
204,10007,23-7 -16,25.0
249,10007,23-7 -16,31.0
250,10008,23-7 -16,44.0
251,10009,23-7 -16,35.0
252,10009,23-7 -16,33.0
253,10010,23-7 -16,29.0
254,10010,23-7 -16,28.0
205,10009,23-7 -16,26.0
255,10020,23-7 -16,36.0
256,67000,23-7 -16,23.0
218,9007,24-7 -16,45.0
220,9020,24-7 -16,37.0
221,10016,24-7 -16,20.0
223,10014,24-7 -16,17.0
367625,10009,24-7 -16,37.0
276,10017,24-7 -16,24.0
277,65000,24-7 -16,32.0
278,65000,24-7 -16,39.0
279,65000,24-7 -16,37.0
280,65000,24-7 -16,39.0
281,65000,24-7 -16,41.0
282,65000,24-7 -16,26.0
283,65000,24-7 -16,31.0
284,65000,24-7 -16,36.0
285,65000,24-7 -16,29.0
286,63000,24-7 -16,26.0
287,63000,24-7 -16,34.0
288,63000,24-7 -16,33.0
289,63000,24-7 -16,39.0
290,63000,24-7 -16,35.0
201,63000,24-7 -16,44.0
291,68000,24-7 -16,41.0
292,68000,24-7 -16,30.0
202,68000,24-7 -16,25.0
293,68000,24-7 -16,43.0
294,68000,24-7 -16,54.0
295,10004,24-7 -16,26.0
296,10004,24-7 -16,42.0
297,10018,24-7 -16,24.0
203,10005,24-7 -16,38.0
241,10005,24-7 -16,39.0
242,10005,24-7 -16,38.0
243,66000,24-7 -16,28.0
244,66000,24-7 -16,30.0
245,66000,24-7 -16,39.0
246,66000,24-7 -16,31.0
247,66000,24-7 -16,38.0
248,10007,24-7 -16,39.0
204,10007,24-7 -16,36.0
249,10007,24-7 -16,35.0
250,10008,24-7 -16,39.0
251,10009,24-7 -16,27.0
252,10009,24-7 -16,34.0
253,10010,24-7 -16,27.0
254,10010,24-7 -16,34.0
205,10009,24-7 -16,30.0
262,64000,15-7 -16,31.0
263,64000,15-7 -16,23.0
264,64000,15-7 -16,50.0
265,64000,15-7 -16,31.0
266,64000,15-7 -16,31.0
209,64000,15-7 -16,28.0
267,64000,15-7 -16,28.0
268,10013,15-7 -16,28.0
269,10013,15-7 -16,42.0
270,10013,15-7 -16,27.0
271,10014,15-7 -16,28.0
272,10015,15-7 -16,40.0
210,63000,15-7 -16,17.0
273,10002,15-7 -16,41.0
274,10002,15-7 -16,41.0
211,65000,15-7 -16,51.0
212,68000,15-7 -16,46.0
275,10008,15-7 -16,25.0
213,65000,15-7 -16,23.0
214,64000,15-7 -16,24.0
215,10008,15-7 -16,18.0
218,9007,15-7 -16,
220,9020,15-7 -16,31.0
278,65000,15-7 -16,33.0
279,65000,15-7 -16,24.0
280,65000,15-7 -16,28.0
281,65000,15-7 -16,32.0
282,65000,15-7 -16,25.0
283,65000,15-7 -16,32.0
284,65000,15-7 -16,27.0
285,65000,15-7 -16,33.0
286,63000,15-7 -16,37.0
287,63000,15-7 -16,31.0
288,63000,15-7 -16,29.0
289,63000,15-7 -16,24.0
290,63000,15-7 -16,30.0
201,63000,15-7 -16,49.0
291,68000,15-7 -16,35.0
292,68000,15-7 -16,31.0
202,68000,15-7 -16,42.0
293,68000,15-7 -16,41.0
242,10005,15-7 -16,25.0
243,66000,15-7 -16,22.0
244,66000,15-7 -16,30.0
245,66000,15-7 -16,23.0
246,66000,15-7 -16,18.0
247,66000,15-7 -16,32.0
248,10007,15-7 -16,32.0
204,10007,15-7 -16,38.0
249,10007,15-7 -16,27.0
250,10008,15-7 -16,31.0
251,10009,15-7 -16,30.0
252,10009,15-7 -16,37.0
253,10010,15-7 -16,
254,10010,15-7 -16,46.0
205,10009,15-7 -16,39.0
255,10020,15-7 -16,31.0
256,67000,15-7 -16,31.0
257,67000,15-7 -16,28.0
258,67000,15-7 -16,39.0
259,67000,15-7 -16,31.0
260,64000,15-7 -16,20.0
206,64000,15-7 -16,33.0
261,64000,15-7 -16,54.0
207,64000,15-7 -16,46.0
294,68000,15-7 -16,45.0
295,10004,15-7 -16,38.0
296,10004,15-7 -16,43.0
297,10018,15-7 -16,40.0
203,10005,15-7 -16,
241,10005,15-7 -16,41.0
