SITEID,COUNTYID,DATACREATIONDATE,PSI
215,10008,16-9 -16,31.0
218,9007,16-9 -16,
220,9020,16-9 -16,41.0
221,10016,16-9 -16,24.0
223,10014,16-9 -16,13.0
367625,10009,16-9 -16,51.0
276,10017,16-9 -16,11.0
277,65000,16-9 -16,20.0
278,65000,16-9 -16,15.0
279,65000,16-9 -16,22.0
282,65000,10-9 -16,17.0
286,63000,06-9 -16,22.0
287,63000,06-9 -16,24.0
288,63000,06-9 -16,22.0
289,63000,06-9 -16,20.0
290,63000,06-9 -16,22.0
201,63000,06-9 -16,37.0
291,68000,06-9 -16,24.0
292,68000,06-9 -16,29.0
202,68000,06-9 -16,37.0
293,68000,06-9 -16,28.0
294,68000,06-9 -16,30.0
295,10004,06-9 -16,26.0
296,10004,06-9 -16,24.0
297,10018,06-9 -16,33.0
203,10005,06-9 -16,24.0
241,10005,06-9 -16,30.0
242,10005,06-9 -16,23.0
243,66000,06-9 -16,23.0
244,66000,06-9 -16,31.0
245,66000,06-9 -16,25.0
246,66000,06-9 -16,18.0
247,66000,06-9 -16,33.0
248,10007,06-9 -16,29.0
204,10007,06-9 -16,27.0
249,10007,06-9 -16,17.0
250,10008,06-9 -16,28.0
251,10009,06-9 -16,24.0
252,10009,06-9 -16,23.0
253,10010,06-9 -16,19.0
254,10010,06-9 -16,27.0
205,10009,06-9 -16,22.0
255,10020,06-9 -16,24.0
256,67000,06-9 -16,20.0
257,67000,06-9 -16,20.0
258,67000,06-9 -16,24.0
259,67000,05-9 -16,
260,64000,05-9 -16,
272,10015,06-9 -16,26.0
246,66000,10-9 -16,15.0
247,66000,10-9 -16,19.0
248,10007,10-9 -16,19.0
204,10007,10-9 -16,18.0
249,10007,10-9 -16,17.0
250,10008,10-9 -16,22.0
251,10009,10-9 -16,18.0
252,10009,10-9 -16,20.0
253,10010,10-9 -16,21.0
254,10010,10-9 -16,27.0
205,10009,10-9 -16,17.0
255,10020,10-9 -16,19.0
256,67000,10-9 -16,23.0
257,67000,10-9 -16,16.0
258,67000,10-9 -16,24.0
259,67000,10-9 -16,21.0
260,64000,09-9 -16,
206,64000,10-9 -16,21.0
261,64000,10-9 -16,29.0
207,64000,10-9 -16,28.0
262,64000,10-9 -16,19.0
263,64000,10-9 -16,18.0
264,64000,10-9 -16,23.0
265,64000,10-9 -16,23.0
266,64000,10-9 -16,19.0
209,64000,10-9 -16,18.0
267,64000,10-9 -16,26.0
268,10013,10-9 -16,22.0
269,10013,10-9 -16,27.0
270,10013,10-9 -16,20.0
271,10014,10-9 -16,16.0
272,10015,10-9 -16,15.0
210,63000,10-9 -16,28.0
273,10002,10-9 -16,26.0
274,10002,10-9 -16,12.0
277,65000,10-9 -16,9.0
278,65000,10-9 -16,16.0
279,65000,10-9 -16,13.0
286,63000,04-9 -16,32.0
287,63000,04-9 -16,26.0
288,63000,04-9 -16,29.0
289,63000,04-9 -16,30.0
290,63000,04-9 -16,32.0
201,63000,04-9 -16,35.0
291,68000,04-9 -16,32.0
292,68000,04-9 -16,35.0
202,68000,04-9 -16,35.0
293,68000,04-9 -16,37.0
294,68000,04-9 -16,30.0
295,10004,04-9 -16,38.0
296,10004,04-9 -16,31.0
297,10018,04-9 -16,33.0
203,10005,04-9 -16,34.0
241,10005,04-9 -16,48.0
242,10005,04-9 -16,26.0
243,66000,04-9 -16,17.0
244,66000,04-9 -16,39.0
245,66000,04-9 -16,29.0
246,66000,04-9 -16,27.0
247,66000,04-9 -16,30.0
248,10007,04-9 -16,33.0
204,10007,04-9 -16,31.0
249,10007,04-9 -16,32.0
250,10008,04-9 -16,29.0
251,10009,04-9 -16,25.0
252,10009,04-9 -16,26.0
253,10010,04-9 -16,29.0
254,10010,04-9 -16,29.0
276,10017,04-9 -16,25.0
277,65000,04-9 -16,19.0
278,65000,04-9 -16,34.0
279,65000,04-9 -16,30.0
281,65000,04-9 -16,30.0
282,65000,04-9 -16,28.0
283,65000,04-9 -16,30.0
284,65000,04-9 -16,36.0
285,65000,04-9 -16,39.0
203,10005,10-9 -16,27.0
241,10005,10-9 -16,32.0
242,10005,10-9 -16,38.0
243,66000,10-9 -16,44.0
244,66000,10-9 -16,40.0
245,66000,10-9 -16,46.0
260,64000,10-9 -16,
211,65000,10-9 -16,43.0
212,68000,10-9 -16,38.0
275,10008,10-9 -16,24.0
213,65000,10-9 -16,21.0
214,64000,10-9 -16,16.0
215,10008,10-9 -16,23.0
218,9007,10-9 -16,44.0
220,9020,10-9 -16,30.0
221,10016,10-9 -16,21.0
223,10014,10-9 -16,16.0
367625,10009,10-9 -16,33.0
276,10017,10-9 -16,13.0
206,64000,06-9 -16,24.0
261,64000,06-9 -16,30.0
207,64000,06-9 -16,25.0
262,64000,06-9 -16,15.0
263,64000,06-9 -16,25.0
264,64000,06-9 -16,23.0
265,64000,06-9 -16,24.0
266,64000,06-9 -16,26.0
209,64000,06-9 -16,14.0
267,64000,06-9 -16,30.0
268,10013,06-9 -16,13.0
269,10013,06-9 -16,24.0
270,10013,06-9 -16,27.0
271,10014,06-9 -16,22.0
210,63000,06-9 -16,22.0
273,10002,06-9 -16,31.0
274,10002,06-9 -16,36.0
211,65000,06-9 -16,37.0
271,10014,04-9 -16,29.0
272,10015,04-9 -16,40.0
218,9007,04-9 -16,52.0
220,9020,04-9 -16,56.0
221,10016,04-9 -16,39.0
223,10014,04-9 -16,24.0
367625,10009,04-9 -16,45.0
280,65000,04-9 -16,
267,64000,04-9 -16,25.0
268,10013,04-9 -16,21.0
269,10013,04-9 -16,25.0
270,10013,04-9 -16,20.0
210,63000,04-9 -16,31.0
273,10002,04-9 -16,35.0
274,10002,04-9 -16,22.0
211,65000,04-9 -16,40.0
212,68000,04-9 -16,44.0
275,10008,04-9 -16,23.0
213,65000,04-9 -16,28.0
214,64000,04-9 -16,22.0
215,10008,04-9 -16,23.0
280,65000,10-9 -16,15.0
281,65000,10-9 -16,23.0
283,65000,10-9 -16,15.0
284,65000,10-9 -16,15.0
285,65000,10-9 -16,28.0
286,63000,10-9 -16,19.0
287,63000,10-9 -16,16.0
288,63000,10-9 -16,16.0
289,63000,10-9 -16,19.0
290,63000,10-9 -16,15.0
201,63000,10-9 -16,29.0
291,68000,10-9 -16,27.0
292,68000,10-9 -16,32.0
202,68000,10-9 -16,40.0
293,68000,10-9 -16,28.0
294,68000,10-9 -16,29.0
295,10004,10-9 -16,37.0
296,10004,10-9 -16,32.0
297,10018,10-9 -16,24.0
212,68000,06-9 -16,31.0
275,10008,06-9 -16,30.0
213,65000,06-9 -16,26.0
214,64000,06-9 -16,12.0
215,10008,06-9 -16,25.0
218,9007,06-9 -16,30.0
220,9020,06-9 -16,49.0
221,10016,06-9 -16,21.0
223,10014,06-9 -16,23.0
367625,10009,06-9 -16,30.0
276,10017,06-9 -16,24.0
277,65000,06-9 -16,23.0
278,65000,06-9 -16,31.0
279,65000,06-9 -16,21.0
280,65000,06-9 -16,22.0
281,65000,06-9 -16,27.0
282,65000,06-9 -16,23.0
283,65000,06-9 -16,27.0
284,65000,06-9 -16,33.0
285,65000,06-9 -16,34.0
205,10009,04-9 -16,44.0
255,10020,04-9 -16,40.0
256,67000,04-9 -16,47.0
257,67000,04-9 -16,43.0
258,67000,04-9 -16,30.0
259,67000,04-9 -16,32.0
260,64000,04-9 -16,38.0
206,64000,04-9 -16,43.0
261,64000,04-9 -16,44.0
207,64000,04-9 -16,35.0
263,64000,04-9 -16,31.0
264,64000,04-9 -16,37.0
265,64000,04-9 -16,36.0
266,64000,04-9 -16,34.0
209,64000,04-9 -16,29.0
259,67000,06-9 -16,23.0
254,10010,07-9 -16,19.0
205,10009,07-9 -16,21.0
255,10020,07-9 -16,22.0
256,67000,07-9 -16,17.0
257,67000,07-9 -16,18.0
258,67000,07-9 -16,20.0
259,67000,07-9 -16,13.0
260,64000,07-9 -16,
206,64000,07-9 -16,21.0
261,64000,07-9 -16,17.0
207,64000,07-9 -16,23.0
262,64000,07-9 -16,
263,64000,07-9 -16,14.0
264,64000,07-9 -16,20.0
265,64000,07-9 -16,21.0
266,64000,07-9 -16,21.0
209,64000,07-9 -16,12.0
267,64000,07-9 -16,16.0
268,10013,07-9 -16,14.0
269,10013,07-9 -16,19.0
270,10013,07-9 -16,20.0
271,10014,07-9 -16,26.0
272,10015,07-9 -16,23.0
213,65000,09-9 -16,14.0
214,64000,09-9 -16,11.0
215,10008,09-9 -16,24.0
218,9007,09-9 -16,48.0
220,9020,09-9 -16,38.0
221,10016,09-9 -16,15.0
223,10014,09-9 -16,15.0
367625,10009,09-9 -16,29.0
276,10017,09-9 -16,19.0
277,65000,09-9 -16,18.0
278,65000,09-9 -16,22.0
279,65000,09-9 -16,17.0
280,65000,09-9 -16,19.0
281,65000,09-9 -16,25.0
282,65000,09-9 -16,15.0
252,10009,07-9 -16,18.0
253,10010,07-9 -16,8.0
280,65000,07-9 -16,46.0
281,65000,07-9 -16,43.0
282,65000,07-9 -16,50.0
283,65000,07-9 -16,58.0
284,65000,07-9 -16,35.0
285,65000,07-9 -16,38.0
286,63000,07-9 -16,50.0
287,63000,07-9 -16,60.0
288,63000,07-9 -16,23.0
289,63000,07-9 -16,50.0
290,63000,07-9 -16,
201,63000,07-9 -16,39.0
291,68000,07-9 -16,34.0
292,68000,07-9 -16,40.0
202,68000,07-9 -16,37.0
293,68000,07-9 -16,33.0
295,10004,09-9 -16,26.0
296,10004,09-9 -16,21.0
297,10018,09-9 -16,30.0
203,10005,09-9 -16,26.0
241,10005,09-9 -16,28.0
242,10005,09-9 -16,22.0
243,66000,09-9 -16,34.0
244,66000,09-9 -16,28.0
245,66000,09-9 -16,28.0
246,66000,09-9 -16,20.0
247,66000,09-9 -16,20.0
248,10007,09-9 -16,27.0
204,10007,09-9 -16,24.0
249,10007,09-9 -16,20.0
250,10008,09-9 -16,24.0
251,10009,09-9 -16,19.0
252,10009,09-9 -16,23.0
253,10010,09-9 -16,23.0
254,10010,09-9 -16,33.0
205,10009,09-9 -16,25.0
255,10020,09-9 -16,25.0
256,67000,09-9 -16,26.0
257,67000,09-9 -16,22.0
273,10002,09-9 -16,24.0
274,10002,09-9 -16,10.0
211,65000,09-9 -16,36.0
212,68000,09-9 -16,27.0
275,10008,09-9 -16,22.0
206,64000,09-9 -16,26.0
261,64000,09-9 -16,34.0
207,64000,09-9 -16,26.0
262,64000,09-9 -16,18.0
263,64000,09-9 -16,20.0
264,64000,09-9 -16,23.0
265,64000,09-9 -16,27.0
266,64000,09-9 -16,24.0
209,64000,09-9 -16,16.0
267,64000,09-9 -16,29.0
268,10013,09-9 -16,21.0
269,10013,09-9 -16,31.0
270,10013,09-9 -16,19.0
271,10014,09-9 -16,21.0
272,10015,09-9 -16,14.0
210,63000,09-9 -16,11.0
283,65000,09-9 -16,18.0
284,65000,09-9 -16,31.0
285,65000,09-9 -16,25.0
286,63000,09-9 -16,18.0
287,63000,09-9 -16,20.0
288,63000,09-9 -16,17.0
289,63000,09-9 -16,21.0
210,63000,07-9 -16,10.0
273,10002,07-9 -16,31.0
274,10002,07-9 -16,30.0
211,65000,07-9 -16,38.0
212,68000,07-9 -16,35.0
275,10008,07-9 -16,21.0
213,65000,07-9 -16,42.0
214,64000,07-9 -16,
215,10008,07-9 -16,21.0
218,9007,07-9 -16,
220,9020,07-9 -16,36.0
221,10016,07-9 -16,20.0
223,10014,07-9 -16,16.0
367625,10009,07-9 -16,
276,10017,07-9 -16,46.0
277,65000,07-9 -16,62.0
278,65000,07-9 -16,47.0
279,65000,07-9 -16,51.0
248,10007,07-9 -16,20.0
204,10007,07-9 -16,17.0
249,10007,07-9 -16,13.0
250,10008,07-9 -16,15.0
251,10009,07-9 -16,9.0
260,64000,06-9 -16,
290,63000,09-9 -16,22.0
201,63000,09-9 -16,35.0
291,68000,09-9 -16,25.0
292,68000,09-9 -16,27.0
202,68000,09-9 -16,29.0
293,68000,09-9 -16,34.0
294,68000,09-9 -16,37.0
258,67000,09-9 -16,31.0
259,67000,09-9 -16,18.0
294,68000,07-9 -16,28.0
295,10004,07-9 -16,18.0
296,10004,07-9 -16,25.0
297,10018,07-9 -16,31.0
203,10005,07-9 -16,33.0
241,10005,07-9 -16,29.0
242,10005,07-9 -16,24.0
243,66000,07-9 -16,22.0
244,66000,07-9 -16,22.0
245,66000,07-9 -16,20.0
246,66000,07-9 -16,20.0
247,66000,07-9 -16,21.0
203,10005,08-9 -16,22.0
241,10005,08-9 -16,
242,10005,08-9 -16,20.0
243,66000,08-9 -16,22.0
244,66000,08-9 -16,23.0
245,66000,08-9 -16,27.0
246,66000,08-9 -16,21.0
247,66000,08-9 -16,
248,10007,08-9 -16,29.0
204,10007,08-9 -16,23.0
249,10007,08-9 -16,16.0
250,10008,08-9 -16,27.0
251,10009,08-9 -16,28.0
252,10009,08-9 -16,
253,10010,08-9 -16,21.0
254,10010,08-9 -16,31.0
205,10009,08-9 -16,20.0
255,10020,08-9 -16,35.0
256,67000,08-9 -16,23.0
257,67000,08-9 -16,23.0
258,67000,08-9 -16,32.0
259,67000,08-9 -16,22.0
260,64000,08-9 -16,25.0
206,64000,08-9 -16,34.0
261,64000,08-9 -16,38.0
270,10013,08-9 -16,20.0
271,10014,08-9 -16,18.0
272,10015,08-9 -16,28.0
210,63000,08-9 -16,22.0
273,10002,08-9 -16,20.0
274,10002,08-9 -16,18.0
211,65000,08-9 -16,45.0
212,68000,08-9 -16,74.0
275,10008,08-9 -16,23.0
213,65000,08-9 -16,30.0
214,64000,08-9 -16,15.0
215,10008,08-9 -16,19.0
218,9007,08-9 -16,50.0
269,10013,08-9 -16,21.0
220,9020,08-9 -16,23.0
221,10016,08-9 -16,19.0
223,10014,08-9 -16,23.0
367625,10009,08-9 -16,15.0
276,10017,08-9 -16,24.0
277,65000,08-9 -16,22.0
278,65000,08-9 -16,27.0
285,65000,08-9 -16,21.0
286,63000,08-9 -16,16.0
287,63000,08-9 -16,26.0
288,63000,08-9 -16,21.0
289,63000,08-9 -16,21.0
290,63000,08-9 -16,23.0
201,63000,08-9 -16,39.0
291,68000,08-9 -16,22.0
292,68000,08-9 -16,18.0
202,68000,08-9 -16,16.0
293,68000,08-9 -16,19.0
294,68000,08-9 -16,21.0
295,10004,08-9 -16,15.0
296,10004,08-9 -16,21.0
297,10018,08-9 -16,13.0
282,65000,05-9 -16,20.0
283,65000,05-9 -16,28.0
284,65000,05-9 -16,33.0
285,65000,05-9 -16,24.0
286,63000,05-9 -16,28.0
287,63000,05-9 -16,28.0
288,63000,05-9 -16,27.0
289,63000,05-9 -16,24.0
290,63000,05-9 -16,19.0
201,63000,05-9 -16,41.0
291,68000,05-9 -16,25.0
292,68000,05-9 -16,33.0
202,68000,05-9 -16,40.0
293,68000,05-9 -16,30.0
294,68000,05-9 -16,33.0
295,10004,05-9 -16,28.0
296,10004,05-9 -16,25.0
297,10018,05-9 -16,29.0
203,10005,05-9 -16,33.0
241,10005,05-9 -16,41.0
206,64000,05-9 -16,27.0
261,64000,05-9 -16,29.0
207,64000,05-9 -16,35.0
262,64000,05-9 -16,25.0
263,64000,05-9 -16,27.0
264,64000,05-9 -16,34.0
265,64000,05-9 -16,34.0
266,64000,05-9 -16,
209,64000,05-9 -16,18.0
267,64000,05-9 -16,35.0
268,10013,05-9 -16,31.0
269,10013,05-9 -16,22.0
270,10013,05-9 -16,28.0
271,10014,05-9 -16,25.0
272,10015,05-9 -16,24.0
210,63000,05-9 -16,20.0
273,10002,05-9 -16,26.0
274,10002,05-9 -16,27.0
211,65000,05-9 -16,31.0
212,68000,05-9 -16,40.0
275,10008,05-9 -16,25.0
213,65000,05-9 -16,13.0
214,64000,05-9 -16,19.0
215,10008,05-9 -16,32.0
218,9007,05-9 -16,37.0
220,9020,05-9 -16,67.0
221,10016,05-9 -16,37.0
223,10014,05-9 -16,29.0
367625,10009,05-9 -16,48.0
276,10017,05-9 -16,19.0
277,65000,05-9 -16,16.0
278,65000,05-9 -16,36.0
279,65000,05-9 -16,20.0
280,65000,05-9 -16,20.0
281,65000,05-9 -16,28.0
242,10005,05-9 -16,25.0
243,66000,05-9 -16,20.0
244,66000,05-9 -16,66.0
245,66000,05-9 -16,24.0
246,66000,05-9 -16,28.0
247,66000,05-9 -16,32.0
248,10007,05-9 -16,28.0
204,10007,05-9 -16,30.0
249,10007,05-9 -16,18.0
250,10008,05-9 -16,31.0
251,10009,05-9 -16,23.0
264,64000,03-9 -16,32.0
264,64000,08-9 -16,24.0
265,64000,08-9 -16,23.0
266,64000,08-9 -16,14.0
209,64000,08-9 -16,14.0
267,64000,08-9 -16,16.0
268,10013,08-9 -16,12.0
279,65000,08-9 -16,19.0
280,65000,08-9 -16,22.0
281,65000,08-9 -16,28.0
282,65000,08-9 -16,24.0
283,65000,08-9 -16,20.0
284,65000,08-9 -16,21.0
252,10009,05-9 -16,40.0
253,10010,05-9 -16,43.0
254,10010,05-9 -16,49.0
205,10009,05-9 -16,45.0
255,10020,05-9 -16,41.0
256,67000,05-9 -16,41.0
257,67000,05-9 -16,35.0
258,67000,05-9 -16,42.0
207,64000,08-9 -16,23.0
262,64000,08-9 -16,14.0
263,64000,08-9 -16,18.0
