﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),風速 WIND_SPEED (m/sec),溫度 AMB_TEMP (℃),相對濕度 RH (percent) 
3626.0,南投縣,2015/01/24,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,74.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3627.0,南投縣,2015/01/24,竹山,3.8,0.65,41.1,110.0,34.07998289136014,22.22,1.81,20.4,1.41,15.4,64.67
3628.0,南投縣,2015/01/23,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3629.0,南投縣,2015/01/23,南投,3.5,0.68,28.6,97.0,34.07998289136014,25.42,3.27,22.16,1.53,15.44,63.08
3630.0,南投縣,2015/01/23,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3631.0,南投縣,2015/01/23,埔里,2.9,0.61,26.4,60.0,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,1.42,13.29,56.09
3632.0,南投縣,2015/01/23,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3633.0,南投縣,2015/01/23,竹山,3.5,0.52,38.1,81.0,34.07998289136014,19.82,2.0,17.8,1.29,14.23,55.3
3634.0,南投縣,2015/01/22,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3635.0,南投縣,2015/01/22,南投,3.6,0.7,27.5,102.0,34.07998289136014,26.72,5.28,21.44,1.57,16.32,66.9
3636.0,南投縣,2015/01/22,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3637.0,南投縣,2015/01/22,埔里,2.1,0.48,32.4,54.0,34.07998289136014,16.32,1.57,14.75,1.56,15.76,62.24
3638.0,南投縣,2015/01/22,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3639.0,南投縣,2015/01/22,竹山,3.7,0.51,33.0,87.0,34.07998289136014,18.68,2.81,15.85,1.31,14.97,62.91
3640.0,南投縣,2015/01/21,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3641.0,南投縣,2015/01/21,南投,2.6,0.63,24.4,99.0,34.07998289136014,24.76,2.53,22.23,1.56,18.99,78.79
3642.0,南投縣,2015/01/21,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3643.0,南投縣,2015/01/21,埔里,2.0,0.43,28.2,48.0,34.07998289136014,14.91,1.56,13.34,1.7,17.63,72.45
3644.0,南投縣,2015/01/21,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3645.0,南投縣,2015/01/21,竹山,2.3,0.48,27.6,97.0,34.07998289136014,19.95,2.06,17.89,1.37,17.05,79.43
3646.0,南投縣,2015/01/20,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,62.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3647.0,南投縣,2015/01/20,南投,4.6,0.77,32.2,120.0,34.07998289136014,28.77,4.85,23.92,1.29,18.55,71.88
3648.0,南投縣,2015/01/20,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,70.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3649.0,南投縣,2015/01/20,埔里,3.0,0.66,38.2,90.0,34.07998289136014,19.12,2.42,16.7,1.41,16.91,70.23
3650.0,南投縣,2015/01/20,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,78.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3651.0,南投縣,2015/01/20,竹山,3.2,0.55,40.9,123.0,34.07998289136014,19.18,2.44,16.75,1.36,17.21,70.72
3652.0,南投縣,2015/01/19,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3653.0,南投縣,2015/01/19,南投,2.6,0.64,20.8,78.0,34.07998289136014,28.96,8.72,20.24,1.27,16.67,70.6
3654.0,南投縣,2015/01/19,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3655.0,南投縣,2015/01/19,埔里,2.4,0.6,31.9,69.0,34.07998289136014,18.3,2.77,15.53,1.32,15.75,69.09
3656.0,南投縣,2015/01/19,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3657.0,南投縣,2015/01/19,竹山,2.2,0.52,25.6,85.0,34.07998289136014,21.96,4.36,17.6,1.15,15.25,71.16
3658.0,南投縣,2015/01/18,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3659.0,南投縣,2015/01/18,南投,2.6,0.61,21.2,95.0,34.07998289136014,23.72,5.31,18.41,1.41,16.18,73.25
3660.0,南投縣,2015/01/18,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,57.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3661.0,南投縣,2015/01/18,埔里,2.1,0.59,32.2,73.0,34.07998289136014,16.44,1.59,14.84,1.31,15.2,69.15
3662.0,南投縣,2015/01/18,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,59.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3663.0,南投縣,2015/01/18,竹山,2.2,0.48,27.1,94.0,34.07998289136014,17.04,2.24,14.79,1.3,14.81,71.52
3664.0,南投縣,2015/01/17,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3665.0,南投縣,2015/01/17,南投,2.5,0.55,25.4,88.0,34.07998289136014,24.68,4.17,20.5,1.55,16.57,67.37
3666.0,南投縣,2015/01/17,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3667.0,南投縣,2015/01/17,埔里,2.7,0.5,34.1,57.0,34.07998289136014,16.9,1.92,14.98,1.45,16.03,65.82
3668.0,南投縣,2015/01/17,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,62.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3669.0,南投縣,2015/01/17,竹山,3.2,0.5,27.7,96.0,34.07998289136014,20.3,1.8,18.49,1.48,15.32,68.8
3670.0,南投縣,2015/01/16,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3671.0,南投縣,2015/01/16,南投,3.1,0.59,21.1,73.0,34.07998289136014,31.43,6.57,24.86,1.46,18.05,72.67
3672.0,南投縣,2015/01/16,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,28.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3673.0,南投縣,2015/01/16,埔里,1.8,0.42,35.3,48.0,34.07998289136014,15.73,2.04,13.7,1.56,18.1,64.64
3674.0,南投縣,2015/01/16,竹山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3675.0,南投縣,2015/01/16,竹山,3.3,0.49,25.3,89.0,34.07998289136014,27.84,6.91,20.93,1.48,16.48,74.38
3676.0,南投縣,2015/01/15,南投,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,20.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3677.0,南投縣,2015/01/15,南投,3.2,0.55,19.4,51.0,34.07998289136014,27.34,6.24,21.09,1.24,17.17,71.54
3678.0,南投縣,2015/01/15,埔里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,19.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
3679.0,南投縣,2015/01/15,埔里,1.9,0.42,28.5,32.0,34.07998289136014,15.07,2.76,12.32,1.57,17.53,68.53
